0	0
0.006607922	469
0.008112706	480
0.009736708	490
0.011642801	500
0.013872834	510
0.016473846	520
0.019498589	530
0.023006096	540
0.027062283	550
0.031740605	560
0.037122758	570
0.041995857	578
